query,title,description,content,vaderScore,finbertResult
S&P 500,U.S. stocks close lower on auto tariffs,"NEW YORK, March 27 (Xinhua) -- U.S. stocks ended lower on Thursday after U.S. President Trump moved forward with substantial new tariffs on auto imports. Read full story","NEW YORK, March 27 (Xinhua) -- U.S. stocks ended lower on Thursday after U.S. President Trump moved forward with substantial new tariffs on auto imports.
 The Dow Jones Industrial Average dropped 15… [+2177 chars]",-0.4588,negative
S&P 500,Asian Stocks May Struggle on Trade War Concerns: Markets Wrap,"Stocks in Asia may struggle for direction on Friday, after US shares declined as concerns of a widening trade war overshadowed a US economy growing faster-than-estimated.","Stocks in Asia may struggle for direction on Friday, after US shares declined as concerns of a widening trade war overshadowed a US economy growing faster-than-estimated.
Author of the article:
ajm… [+7463 chars]",-0.9153,negative
S&P 500,Jim Cramer says 'the market may be far healthier than we think.' Here's why,"CNBC's Jim Cramer think sthe market may not be as grim as some on Wall Street fear, pointing to gains attained by stocks in energy, healthcare and finance.","CNBC's Jim Cramer on Thursday suggested the market may not be as grim as some on Wall Street fear, pointing to gains attained by stocks across a range of sectors.
""It's terrific to see such a broad … [+1868 chars]",0.8223,positive
S&P 500,"Dow Jones Slides 300 Points On New Trump Tariffs; Nvidia Sells Off, Tesla Rallies - Investor's Business Daily","Dow Jones Slides 300 Points On New Trump Tariffs; Nvidia Sells Off, Tesla RalliesInvestor's Business Daily Stock market today: Wall Street slumps as Nvidia, Tesla and other Big Tech stocks dropThe Associated Press Stocks are falling again. Why they may look s…",The Fine Print: The following comments are owned by whoever posted them. We are not responsible for them in any way.,-0.193,negative
S&P 500,"Stock Market Today: Dow, S&P 500 and Nasdaq struggle for direction as investors weigh tariff risks; GM, Nvidia fall - MarketWatch","Stock Market Today: Dow, S&amp;P 500 and Nasdaq struggle for direction as investors weigh tariff risks; GM, Nvidia fallMarketWatch View Full Coverage on Google News ...",The Fine Print: The following comments are owned by whoever posted them. We are not responsible for them in any way.,-0.7883,neutral
S&P 500,Stock market today: Live updates,Investors digested the latest reading of the personal consumption expenditures price index.,"U.S. stock futures edged lower on Friday as investors grappled with ongoing tariff uncertainty and digested the release of a key inflation measure.
Dow Jones Industrial Average futures slipped 31 po… [+1378 chars]",-0.5574,negative
S&P 500,Safe harbor: Gold rises as stocks sink,It's a golden age for goldbugs,"It’s another golden age for goldbugs, said Jack Ryan in Bloomberg. The price of the glittery metal “passed $3,000 an ounce for the first time ever” last week and is up nearly 14 percent this year, ou… [+3085 chars]",0.4404,positive
S&P 500,Why You Should Buy Gold Now,"In tempestuous times like these, the storied metal tends to ascend. It’s up 15% this year, as stocks have dipped.","Gold ingot and coins
getty
Gold is no longer the barbarous relic that legendary economist John Maynard Keynes once dubbed it. In fact, gold is a solid asset class, whose price has escalated through… [+3043 chars]",0.5267,positive
S&P 500,What Marjorie Taylor Greene's Investments Could Signal About Stock Market,"While members of Congress have frequently made investments in the stock market, buying Treasury notes is a different way to make financial strides.","Representative Marjorie Taylor Greene, a Georgia Republican, has purchased several Treasury notes, according to her recent financial disclosures this year.
While members of Congress have frequently … [+5669 chars]",0.3818,neutral
S&P 500,Can the Magnificent 7 Recapture Their Former Glory? | Presented by CME Group,"Once the darlings of the S&P 500, the group of tech stocks known as the ""Magnificent 7"" has experienced a significant reversal of fortune. Their spectacular 60% gain in 2024 has crumbled to a 16% loss year-to-date in 2025. However, with recent earnings revisi…","Once the darlings of the S&amp;P 500, the group of tech stocks known as the ""Magnificent 7"" has experienced a significant reversal of fortune. Their spectacular 60% gain in 2024 has crumbled to a 16%… [+147 chars]",0.9829,negative
S&P 500,AppLovin shares plunge 20% after third short-selling firm slams company's ad technology,Shares of AppLovin plunged on Thursday after short-selling firm Muddy Waters joined the parade of skeptics trying to push down the stock.,"Shares of AppLovin sank 20% on Thursday, their steepest drop on record, as another short-selling firm raised concerns about the company's digital ad technology and claimed that it's violating app sto… [+3316 chars]",-0.1027,negative
S&P 500,"S&P/TSX composite unchanged, U.S. markets down after auto tariff announcement","TORONTO — Canada’s main stock index ended Thursday unchanged from a day earlier, while U.S. markets were down after U.S. President Donald Trump announced plans for auto tariffs. U.S. President Donald Trump announced on Wednesday new tariffs on the auto sector…","TORONTO Canadas main stock index ended Thursday unchanged from a day earlier, while U.S. markets were down after U.S. President Donald Trump announced plans for auto tariffs.
U.S. President Donald T… [+2697 chars]",0.0,negative
S&P 500,"Tariff Plan Creates Winners, Losers Among Auto Stocks","Wall Street got pulled in opposite directions Thursday as President Trump's latest tariff escalation created winners and losers among auto stocks, while better-than-expected data on the economy helped support the market. The S&P 500 slipped 18.89 points, or 0…","Automakers based outside the US also sank. In Seoul, Hyundai Motor dropped 4.3%. In Tokyo, Honda Motor fell 2.5%, and Toyota Motor lost 2%. But US electric-vehicle makers Tesla and Rivian held up muc… [+1824 chars]",0.2382,negative
S&P 500,Kimco Realty® Invites You to Join Its First Quarter Earnings Conference Call,"JERICHO, N.Y., March 27, 2025 (GLOBE NEWSWIRE) -- Kimco Realty® (NYSE: KIM) will announce its first quarter 2025 earnings on Thursday, May 1, 2025, before market open. You are invited to listen to our quarterly earnings conference call. The webcast informatio…","JERICHO, N.Y., March 27, 2025 (GLOBE NEWSWIRE) -- Kimco Realty® (NYSE: KIM) will announce its first quarter 2025 earnings on Thursday, May 1, 2025, before market open. You are invited to listen to ou… [+2393 chars]",0.296,neutral
S&P 500,U.S. stocks close lower,"NEW YORK, March 27 (Xinhua) -- U.S. stocks ended lower on Thursday. Read full story","NEW YORK, March 27 (Xinhua) -- U.S. stocks ended lower on Thursday.
 The Dow Jones Industrial Average fell by 155.09 points, or 0.37 percent, to 42,299.7. The S&amp;P 500 sank 18.89 points, or 0.33 … [+384 chars]",-0.6808,negative
S&P 500,S&P 500 set for worst quarter since 2023,"India Business News: Stocks fell after the US pushed ahead with tariffs on automakers, reinforcing concern about a widening trade war that outweighed data showing faster-t.",10 benefits of having anar juice everyday,-0.7506,negative
S&P 500,The Secrets of Successful Product Launches,"New York, March  27, 2025  (GLOBE NEWSWIRE) -- The Secrets of Successful Product Launches  No matter how you look at it, it’s hard to argue that our...","New York, March 27, 2025 (GLOBE NEWSWIRE) -- The Secrets of Successful Product Launches
No matter how you look at it, its hard to argue that our new product development methods are working. New prod… [+2778 chars]",0.7685,neutral
S&P 500,5 things to watch on the ASX 200 on Friday,"Will the market end the week on a high? Let's find out.
The post 5 things to watch on the ASX 200 on Friday appeared first on The Motley Fool Australia.","On Thursday, the S&amp;P/ASX 200 Index (ASX: XJO) was out of form and dropped into the red. The benchmark index fell 0.4% to 7,969points.
Will the market be able to bounce back from this on Friday a… [+2056 chars]",-0.4404,negative
S&P 500,$16.5B in Bitcoin options expire on Friday — Will BTC price soar above $90K?,"Bitcoin (BTC) investors are preparing for the record-breaking $16.5 billion monthly options expiry on March 28. However, the actual market impact is expected to be more limited, as BTC's drop below $90,000 caught investors off guard and invalidated many bulli…","Bitcoin (BTC) investors are preparing for the record-breaking $16.5 billion monthly options expiry on March 28. However, the actual market impact is expected to be more limited, as BTC's drop below $… [+3871 chars]",-0.764,negative
S&P 500,Is Applovin Corp. (APP) the Best Up and Coming Stock to Buy According to Wall Street Analysts?,"We recently published a list of the 12 Best Up and Coming Stocks to Buy According to Wall Street Analysts. In this article, we are going to take a look at...","We recently published a list of the 12 Best Up and Coming Stocks to Buy According to Wall Street Analysts. In this article, we are going to take a look at where Applovin Corporation (NASDAQ:APP) stan… [+6692 chars]",0.9274,neutral
S&P 500,"Stocks decline, gold touches record after Trump's latest tariff shot",NEW YORK : Global stocks dipped and gold hit a record high on Thursday in the wake of the latest tariffs from U.S. President Donald Trump's administration that expanded the trade war to auto imports.Trump late on Wednesday announced 25 per cent tariffs on all…,NEW YORK : Global stocks dipped and gold hit a record high on Thursday in the wake of the latest tariffs from U.S. President Donald Trump's administration that expanded the trade war to auto imports.… [+3357 chars],-0.8316,negative
S&P 500,"Stocks down, gold hits record after Trump's latest tariff volley",NEW YORK :Global stocks fell for a second straight session and gold hit a record high on Thursday after the latest tariffs from U.S. President Donald Trump's administration that expanded the trade war to autos.Trump on Wednesday announced 25 per cent tariffs …,NEW YORK :Global stocks fell for a second straight session and gold hit a record high on Thursday after the latest tariffs from U.S. President Donald Trump's administration that expanded the trade wa… [+3549 chars],-0.2732,negative
S&P 500,Stocks Falling on Earnings–What to Do? February Dividend Income Report,"In 2016, I made a life-changing decision: I took a sabbatical, put my family in a small RV, and drove to Costa Rica. Upon my return in 2017, I officially quit my job as a private banker at National Bank and started working full-time on my baby: Dividend Stock…","In 2016, I made a life-changing decision: I took a sabbatical, put my family in a small RV, and drove to Costa Rica.
Upon my return in 2017, I officially quit my job as a private banker at National … [+22682 chars]",-0.1531,negative
S&P 500,Silicon Valley bubble risks heighten as investors pile into funds that bet on a single buzzy startup,"Special purpose vehicles, or SPVs, have gotten so popular in Silicon Valley that some experts worry it's the latest sign of a new bubble.","One of the most popular acronyms in Silicon Valley these days is SPV.
It stands for special purpose vehicle. In tech startup land, it's a type of investment fund that typically involves concentratin… [+5340 chars]",0.7969,neutral
S&P 500,"Why market AI worries are overblown — plus, a key approval for a portfolio health stock","Every weekday, the Investing Club releases the Homestretch; an actionable afternoon update just in time for the last hour of trading.","Every weekday, the CNBC Investing Club with Jim Cramer releases the Homestretch an actionable afternoon update, just in time for the last hour of trading on Wall Street. Market moves: Stocks were low… [+4005 chars]",0.0772,negative
S&P 500,CNBC host Jim Cramer ‘absolutely’ backs Trump on tariffs: ‘I hate free trade’,Cramer doubled down on his longstanding opposition to agreements that have enjoyed decades of support from American business and financial leaders.,"CNBC anchor Jim Cramer reiterated his support for President Trump’s tariffs and sharply criticized free trade policies on Thursday, doubling down on his longstanding opposition to agreements that hav… [+3560 chars]",0.9022,negative
S&P 500,Dominican Republic: A Global Benchmark for Investment,The Dominican Republic Industrial Tech revolution is no longer a secret – it’s a movement. ......,"WASHINGTON, March 27, 2025 (GLOBE NEWSWIRE) -- In a global context marked by increasing economic uncertainty and market volatility, the Dominican Republic is consolidating itself as a global benchmar… [+5011 chars]",-0.5574,neutral
S&P 500,Two critical factors will determine the S&P 500’s fate in 2025. | Presented by CME Group,"In 2023 and 2024, the S&P 500 delivered a pair of bumper annual returns. Investors who were anticipating a trifecta, however, have been disappointed by the index’s lackluster start to the new year. Here are the two critical indicators that will determine the …","In 2023 and 2024, the S&amp;P 500 delivered a pair of bumper annual returns. Investors who were anticipating a trifecta, however, have been disappointed by the indexs lackluster start to the new year… [+136 chars]",-0.8689,negative
S&P 500,Stocks Fall as Wall Street Remains in a Holding Pattern,"Updated 54 min ago
Stocks Fall as Wall Street Remains in a Holding Pattern
You didn’t expect those gains to last, did you?
The stock market continued to waver between positive and negative territory heading into the afternoon on Thursday.
The Dow was down 213…","Updated 54 min agoStocks Fall as Wall Street Remains in a Holding PatternYou didnt expect those gains to last, did you?The stock market continued to waver between positive and negative territory head… [+145 chars]",0.1341,negative
S&P 500,Canada Conservatives’ Tax-Shelter Plan Is Potential Boon for Toronto Stocks,An election promise by Canada’s Conservative Party that would allow individuals to avoid income taxes on some investments in domestic companies is being lauded in Toronto’s financial district.,"An election promise by Canadas Conservative Party that would allow individuals to avoid income taxes on some investments in domestic companies is being lauded in Torontos financial district.
Author … [+6933 chars]",0.8126,neutral
S&P 500,Conservatives' tax-shelter plan a potential boon for Toronto stocks,A Conservative Party election promise to allow individuals to avoid income taxes on some investments is being lauded in Toronto. Read here,"'Even creating more demand for Canadian stocks is going to be a help at the end of the day'
Author of the article:
Conservative Party Leader Pierre Poilievre speaks during a campaign stop at Apollo… [+6889 chars]",0.8078,neutral
S&P 500,"It took 41 years for Berkshire Hathaway stock to gain $100,000. It just gained that much in 37 days.","Berkshire Hathaway has been crushing it in 2025, with the stock up 18% year-to-date, compared to a 3% decline in the S&P 500.","Berkshire Hathaway's Class A stock hit $800,000 for the first time this week, marking a fresh milestone for Warren Buffett's conglomerate.
It took just 37 trading days for Berkshire Hathaway's Class… [+938 chars]",0.7003,positive
S&P 500,Stocks trim losses as good economic numbers ease recession fears,"Stocks’ losses eased after data showed the labor market holding up and fourth-quarter economic growth was revised higher. The good news helped temper the impact of Trump’s announcement of 25% tariffs on cars, trucks and auto parts — which sent General Motors …","In This Story
Stocks losses eased after data showed the labor market holding up and fourth-quarter economic growth was revised higher. The good news helped temper the impact of Trumps announcement o… [+2460 chars]",0.128,positive
S&P 500,How A Bearish Trade On Broadcom Stock Could Help Reduce Exposure,"The S&P 500 is in correction mode with the recommended stock market exposure sitting at the lowest level, 0%-20%. One way for investors to reduce exposure is to selectively add some bearish option trades to their portfolios. Broadcom (AVGO) stock is one possi…","The S&amp;P 500 is in correction mode with the recommended stock market exposure sitting at the lowest level, 0%-20%. One way for investors to reduce exposure is to selectively add some bearish optio… [+151 chars]",0.0258,neutral
S&P 500,How Capital Efficiency Drives Total Shareholder Return - SPONSOR CONTENT FROM EY,Sponsor content from EY.,"Skip to content
Sponsor content from EY.
""&gt;
Sponsor content from EY.
""&gt;
When facing the challenge of improving total shareholder return (TSR), most executives default to growth. But as muc… [+6510 chars]",0.5574,neutral
S&P 500,Tesla is soaring after Trump's new tariffs while traditional auto stocks sink,"""Tesla would be less exposed to tariffs as their production and assembly is all in the US.""","Tesla stock rose as much as 7% Thursday morning in an otherwise difficult days for traditional automakers, following President Donald Trump's newly announced auto tariffs.
Meanwhile, General Motors … [+1603 chars]",-0.3626,positive
S&P 500,When Will Housing Prices Fall?,"What could cause a drop in housing prices?
The post When Will Housing Prices Fall? appeared first on A Wealth of Common Sense.
...","A reader asks:
I own 76 single-family houses, the property management company running those and a small real estate brokerage. I love real estate. But how is this sustainable? Are wages increasing e… [+6855 chars]",0.6261,neutral
S&P 500 Index,"Trump Reacts To Selloff Following Auto Tariffs: 'That Can Take Care Of Itself In One Day, Two Days, Or One Week'","As President Donald Trump‘s auto tariffs pulled the markets down on Wednesday, he shrugged off the selloff worries, saying that markets can “take care of...","Benzinga and Yahoo Finance LLC may earn commission or revenue on some items through the links below.
As President Donald Trumps auto tariffs pulled the markets down on Wednesday, he shrugged off the… [+2471 chars]",0.5574,negative
S&P 500 Index,"Amid instabilité, India looks more predictable: Alexandre De Rothschild, executive chairman, Rothschild & Co","Scion of Europe’s first family of finance talks about the business climate, trust, smart money and how it works. During unpredictable environment, wealth preservation comes front and center while transformative deals take s back seat.","Amid widespread instability and amplified geopolitical flux, Europe is showing positive signs of resilience, even if the Eurozone hasnt always worked in a coordinated manner, said Alexandre de Rothsc… [+8936 chars]",0.9153,positive
S&P 500 Index,"Asia-Pacific markets live: Australia elections, auto stocks","Australia's Prime Minister Anthony Albanese announced a national election for May 3, kicking off a five-week campaign.","Asia-Pacific markets opened lower Friday, tracking losses on Wall Street as U.S. President Donald Trump's tariff threats kept investors on edge.
Australia's S&amp;P/ASX 200 slipped 0.11% as Prime Mi… [+1286 chars]",-0.7717,negative
S&P 500 Index,US airlines lose altitude as economic turbulence hits travel demand,"Carriers including Delta, United, and Frontier have trimmed flight capacity to protect margins, while ticket sales and passenger traffic have declined.","U.S. airlines were flying high less than two months ago on talk of a new golden age, as strong travel demand and tight industry-wide capacity raised the prospect of a multi-year profit boom. But Pres… [+4361 chars]",0.6187,negative
S&P 500 Index,Asian Stocks May Struggle on Trade War Concerns: Markets Wrap,"Stocks in Asia may struggle for direction on Friday, after US shares declined as concerns of a widening trade war overshadowed a US economy growing faster-than-estimated.","Stocks in Asia may struggle for direction on Friday, after US shares declined as concerns of a widening trade war overshadowed a US economy growing faster-than-estimated.
Author of the article:
ajm… [+7463 chars]",-0.9153,negative
S&P 500 Index,Stock market today: Live updates,Investors digested the latest reading of the personal consumption expenditures price index.,"U.S. stock futures edged lower on Friday as investors grappled with ongoing tariff uncertainty and digested the release of a key inflation measure.
Dow Jones Industrial Average futures slipped 31 po… [+1378 chars]",-0.5574,negative
S&P 500 Index,What Marjorie Taylor Greene's Investments Could Signal About Stock Market,"While members of Congress have frequently made investments in the stock market, buying Treasury notes is a different way to make financial strides.","Representative Marjorie Taylor Greene, a Georgia Republican, has purchased several Treasury notes, according to her recent financial disclosures this year.
While members of Congress have frequently … [+5669 chars]",0.3818,neutral
S&P 500 Index,"S&P/TSX composite unchanged, U.S. markets down after auto tariff announcement","TORONTO — Canada’s main stock index ended Thursday unchanged from a day earlier, while U.S. markets were down after U.S. President Donald Trump announced plans for auto tariffs. U.S. President Donald Trump announced on Wednesday new tariffs on the auto sector…","TORONTO Canadas main stock index ended Thursday unchanged from a day earlier, while U.S. markets were down after U.S. President Donald Trump announced plans for auto tariffs.
U.S. President Donald T… [+2697 chars]",0.0,negative
S&P 500 Index,Kimco Realty® Invites You to Join Its First Quarter Earnings Conference Call,"JERICHO, N.Y., March 27, 2025 (GLOBE NEWSWIRE) -- Kimco Realty® (NYSE: KIM) will announce its first quarter 2025 earnings on Thursday, May 1, 2025, before market open. You are invited to listen to our quarterly earnings conference call. The webcast informatio…","JERICHO, N.Y., March 27, 2025 (GLOBE NEWSWIRE) -- Kimco Realty® (NYSE: KIM) will announce its first quarter 2025 earnings on Thursday, May 1, 2025, before market open. You are invited to listen to ou… [+2393 chars]",0.296,neutral
S&P 500 Index,U.S. stocks close lower,"NEW YORK, March 27 (Xinhua) -- U.S. stocks ended lower on Thursday. Read full story","NEW YORK, March 27 (Xinhua) -- U.S. stocks ended lower on Thursday.
 The Dow Jones Industrial Average fell by 155.09 points, or 0.37 percent, to 42,299.7. The S&amp;P 500 sank 18.89 points, or 0.33 … [+384 chars]",-0.6808,negative
S&P 500 Index,The Secrets of Successful Product Launches,"New York, March  27, 2025  (GLOBE NEWSWIRE) -- The Secrets of Successful Product Launches  No matter how you look at it, it’s hard to argue that our...","New York, March 27, 2025 (GLOBE NEWSWIRE) -- The Secrets of Successful Product Launches
No matter how you look at it, its hard to argue that our new product development methods are working. New prod… [+2778 chars]",0.7685,neutral
S&P 500 Index,5 things to watch on the ASX 200 on Friday,"Will the market end the week on a high? Let's find out.
The post 5 things to watch on the ASX 200 on Friday appeared first on The Motley Fool Australia.","On Thursday, the S&amp;P/ASX 200 Index (ASX: XJO) was out of form and dropped into the red. The benchmark index fell 0.4% to 7,969points.
Will the market be able to bounce back from this on Friday a… [+2056 chars]",-0.4404,negative
S&P 500 Index,"Stocks decline, gold touches record after Trump's latest tariff shot",NEW YORK : Global stocks dipped and gold hit a record high on Thursday in the wake of the latest tariffs from U.S. President Donald Trump's administration that expanded the trade war to auto imports.Trump late on Wednesday announced 25 per cent tariffs on all…,NEW YORK : Global stocks dipped and gold hit a record high on Thursday in the wake of the latest tariffs from U.S. President Donald Trump's administration that expanded the trade war to auto imports.… [+3357 chars],-0.8316,negative
S&P 500 Index,"Stocks down, gold hits record after Trump's latest tariff volley",NEW YORK :Global stocks fell for a second straight session and gold hit a record high on Thursday after the latest tariffs from U.S. President Donald Trump's administration that expanded the trade war to autos.Trump on Wednesday announced 25 per cent tariffs …,NEW YORK :Global stocks fell for a second straight session and gold hit a record high on Thursday after the latest tariffs from U.S. President Donald Trump's administration that expanded the trade wa… [+3549 chars],-0.2732,negative
S&P 500 Index,Stocks Falling on Earnings–What to Do? February Dividend Income Report,"In 2016, I made a life-changing decision: I took a sabbatical, put my family in a small RV, and drove to Costa Rica. Upon my return in 2017, I officially quit my job as a private banker at National Bank and started working full-time on my baby: Dividend Stock…","In 2016, I made a life-changing decision: I took a sabbatical, put my family in a small RV, and drove to Costa Rica.
Upon my return in 2017, I officially quit my job as a private banker at National … [+22682 chars]",-0.1531,negative
S&P 500 Index,Silicon Valley bubble risks heighten as investors pile into funds that bet on a single buzzy startup,"Special purpose vehicles, or SPVs, have gotten so popular in Silicon Valley that some experts worry it's the latest sign of a new bubble.","One of the most popular acronyms in Silicon Valley these days is SPV.
It stands for special purpose vehicle. In tech startup land, it's a type of investment fund that typically involves concentratin… [+5340 chars]",0.7969,neutral
S&P 500 Index,"Why market AI worries are overblown — plus, a key approval for a portfolio health stock","Every weekday, the Investing Club releases the Homestretch; an actionable afternoon update just in time for the last hour of trading.","Every weekday, the CNBC Investing Club with Jim Cramer releases the Homestretch an actionable afternoon update, just in time for the last hour of trading on Wall Street. Market moves: Stocks were low… [+4005 chars]",0.0772,negative
S&P 500 Index,CNBC host Jim Cramer ‘absolutely’ backs Trump on tariffs: ‘I hate free trade’,Cramer doubled down on his longstanding opposition to agreements that have enjoyed decades of support from American business and financial leaders.,"CNBC anchor Jim Cramer reiterated his support for President Trump’s tariffs and sharply criticized free trade policies on Thursday, doubling down on his longstanding opposition to agreements that hav… [+3560 chars]",0.9022,negative
S&P 500 Index,Canada Conservatives’ Tax-Shelter Plan Is Potential Boon for Toronto Stocks,An election promise by Canada’s Conservative Party that would allow individuals to avoid income taxes on some investments in domestic companies is being lauded in Toronto’s financial district.,"An election promise by Canadas Conservative Party that would allow individuals to avoid income taxes on some investments in domestic companies is being lauded in Torontos financial district.
Author … [+6933 chars]",0.8126,neutral
S&P 500 Index,Conservatives' tax-shelter plan a potential boon for Toronto stocks,A Conservative Party election promise to allow individuals to avoid income taxes on some investments is being lauded in Toronto. Read here,"'Even creating more demand for Canadian stocks is going to be a help at the end of the day'
Author of the article:
Conservative Party Leader Pierre Poilievre speaks during a campaign stop at Apollo… [+6889 chars]",0.8078,neutral
S&P 500 Index,Gold Gains Over 1%; TD SYNNEX Shares Plunge After Downbeat Results,"U.S. stocks traded lower midway through trading, with the Dow Jones index falling around 90 points on Thursday.
The Dow traded down 0.23% to 42,358.68 while the NASDAQ fell 0.05% to 17,890.40. The S&P 500 also fell, dropping, 0.04% to 5,709.99.
Check This Out…","U.S. stocks traded lower midway through trading, with the Dow Jones index falling around 90 points on Thursday.The Dow traded down 0.23% to 42,358.68 while the NASDAQ fell 0.05% to 17,890.40. The S&a… [+146 chars]",-0.25,negative
S&P 500 Index,"Bets on U.S. weakness are fuelling a rally across emerging market stocks, bonds and currencies",Some investors are betting the good times are only beginning for emerging markets amid worries over the U.S. economy. Find out more.,"Bullish investors point to inexpensiveness of many countries' assets relative to the S&amp;P 500
Author of the article:
News about financial markets is shown on monitors in the window of the NASDAQ… [+8571 chars]",-0.25,neutral
S&P 500 Index,Bitcoin Options Worth $12 Billion Expire Tomorrow—Here's What It Means,"Deribit's own DVOL index is signaling low implied volatility and limited expectations for sharp price action,"" the CEO said.",Although $12 billion worth of Bitcoin options contracts expire tomorrowone of the largest quarterly expiries that derivatives exchange Deribit has seenCEO Luuk Strijers says he expects volatility to … [+2336 chars],-0.0516,positive
S&P 500 Index,Searching for Tariff-Proof Investments? Start Here,President Trump has raised tariffs on the U.S.’s largest trading partners. We asked experts about what to expect from markets going forward — and what kinds of investments might hold up well.,"Less than three months after his inauguration, President Donald Trump already raised, implemented and, in some cases, reversed  tariffs on the U.S.' three largest trading partners by value of goods: … [+7090 chars]",0.5423,positive
S&P 500 Index,"Using iDNA to determine impacts of Amazonian deforestation on Leishmania hosts, vectors, and their interactions","Author summary The effects of land-use change on disease risk is a particularly important topic in tropical forests where deforestation is concentrated and both biodiversity and disease burden are high. Vector-borne diseases require interactions among hosts, …","Citation: Massey AL, Ferreira da Silva DJ, Vieira CJdSP, Allen JM, Canale GR, Bernardo CSS, et al. (2025) Using iDNA to determine impacts of Amazonian deforestation on Leishmania hosts, vectors, and … [+56010 chars]",-0.4417,neutral
S&P 500 Index,"Stock market today: S&P 500, Dow, Nasdaq dip as investors weigh Trump's tariff escalation","Trump has pushed ahead with hefty auto tariffs, stoking fears over a full-on trade war.","Gold (GC=F) hit new highs on Thursday as concerns of an escalating trade war heightened.
Futures touched their 17th record of the year just north of $3,060 after President Trump's auto tariff announ… [+1123 chars]",-0.891,negative
S&P 500 Index,"Small Business Recovery Stalled In 2024, Fed Survey Finds","A new Federal Reserve survey shows more small businesses saw revenue declines than gains in 2024, highlighting ongoing challenges with growth, debt, and sales.","Cloudy skies for small business, as sales slipped and growth stayed out of reach in 2024.
getty
Despite recent wobbles, including a more than 10% drop from its all-time high earlier this month, the… [+4073 chars]",0.3262,negative
S&P 500 Index,Should You Buy ISRG Stock At $500?,Intuitive Surgical (NASDAQ:ISRG) stock looks attractive but volatile - making it a tricky pick to buy at its current price of around $510.,"ISRG Stock
Trefis
Trefis
Intuitive Surgical (NASDAQ:ISRG) stock has seen a remarkable increase of over 27% in the past twelve months, handily beating the broader market as represented by the S&amp… [+6029 chars]",0.5994,positive
S&P 500 Index,"JPMorgan drops its price target for Ford, GM, and Ferrari as Trump's 'draconian' tariffs loom","General Motors (GM), Ford Motor (F), and Ferrari’s (RACE) earnings are likelier than ever to take a hit, as President Donald Trump’s “draconian” tariffs and anti-electric vehicle policies hang over the automakers, according to JPMorgan (JPM) analysts. Read mo…","In This Story
General Motors (GM-3.67%
), Ford Motor (F-0.29%
), and Ferraris (RACE-4.54%
) earnings are likelier than ever to take a hit, as President Donald Trumps draconian tariffs and anti-el… [+2969 chars]",-0.2263,negative
S&P 500 Index,Trump escalates his trade war with new tariffs,"Trump announced plans to impose sweeping 25% tariffs on cars from overseas, and markets aren't happy.","Good morning. One homeowner has the chance to live above the clouds. A penthouse in the Burj Khalifa, the world's tallest building, is on the market for $49 million. The Dubai-based listing agent tol… [+4936 chars]",-0.8592,neutral
S&P 500 Index,Unveiling Market Trends: What's Triggering a Midweek Bearish Shift?,"Wednesday's stock market price action revealed a caution sign, and with it, any hope that rose from Monday's price action just got buried. The Tech sector sold off, with the Nasdaq Composite ($COMPQ) falling over 2%.The chart of $COMPQ indicated hesitation. O…",<ul><li>Tariff concerns were elevated once again on Wednesday after President Trump said he would be making a statement later in the day.</li><li>Technology stocks and automobile stocks were hit hard… [+4275 chars],0.0516,negative
S&P 500 Index,Stock market today: Global shares sag after Trump raises tariffs on auto imports,Global shares have sagged after President Donald Trump announced he will raise tariffs on imported cars,"TOKYO -- Global shares mostly sagged Thursday, after President Donald Trump announced he will slap 25% tariffs on imported cars.
Trump said he was raising duties on auto imports to encourage more ma… [+3334 chars]",0.8591,negative
S&P 500 Index,Economic turbulence shakes US airlines as travel demand falters,"U.S. airlines initially anticipated a profit boom due to high demand and limited capacity, but tariffs and government spending cuts have harmed that outlook. Reduced spending by tourists and companies, rising economic uncertainty, and recent safety incidents …","U.S. airlines were flying high less than two months ago on talk of a new golden age, as strong travel demand and tight industry-wide capacity raised the prospect of a multi-year profit boom. But Pres… [+4431 chars]",0.6124,negative
S&P 500 Index,European Stocks Drop as Trump’s New Tariff Hits Carmaker Shares,"European stocks fell after US President Donald Trump announced a 25% tariff on auto imports, renewing concerns that his trade policy will hurt corporate earnings and the economy.","(Bloomberg) European stocks fell after US President Donald Trump announced a 25% tariff on auto imports, renewing concerns that his trade policy will hurt corporate earnings and the economy.
The Sto… [+1672 chars]",-0.7717,negative
S&P 500 Index,I'm 32 and ready to invest in stocks but don't know where to start. How can I make the most of my money?,"The sooner you start investing, the more wealth you can accumulate.","If you havent started investing in the stock market, youre not alone. Nearly half (48%) of American adults don't have any investment assets, according to a 2024 report by asset management firm Janus … [+4710 chars]",0.9169,neutral
S&P 500 Index,Hedge Funds Scoop Up Cyclical Stocks as Tariff Fears Swirl,Hedge funds have started to snap up the shares of economically sensitive companies that had cratered over the past month as recession worries rocked US stock markets.,"Hedge funds have started to snap up the shares of economically sensitive companies that had cratered over the past month as recession worries rocked US stock markets.
Author of the article:
wyzhlb0… [+5187 chars]",-0.8402,neutral
