query,title,description,content,vaderScore,finbertResult
Amazon,Prime Members: 3-Piece Garden Pruning Shears Set with Gardening Gloves $8.40 + Free Shipping,*Wevove Store via Amazon [amazon.com]* has for *Prime Members Only*: *3-Pack Garden Pruning Shears Set w/ Stainless Steel Blades & Gardening Gloves* for *$8.41*. *Shipping is free*.,"This collaborative space allows users to contribute additional information, tips, and insights to enhance the original deal post. Feel free to share your knowledge and help fellow shoppers make infor… [+26 chars]",0.9501,neutral
Amazon,33 Little Treats To Grab Because I Know You Have $20 Burning A Hole In Your Bank Account,"For less than $20, you could be the proud owner of a wind-up toy shaped like a cat riding a robot vacuum.View Entire Post ›","My husband got me this light as a gift, and I can confirm it's very cute. If you firmly tap or squeeze it, you can toggle between three brightness settings. It's not bright enough to read by, but it … [+614 chars]",0.7179,neutral
Amazon,Amazon - Smart Bluetooth Music Boxing Machine with Gloves $34.99,"Get ready to train with this music boxing machine, perfect for both adults and kids. This smart Bluetooth boxing target is now available at half the original price. With included boxing gloves, you'll have everything you need to start your workout right away.…","Get ready to train with this music boxing machine, perfect for both adults and kids. This smart Bluetooth boxing target is now available at half the original price. With included boxing gloves, you'l… [+337 chars]",0.9768,neutral
Amazon,55 Badass Outfits That Are Cheap As Hell On Amazon,"Looking like a total badass doesn’t have to come with a luxury price tag — and thanks to the tons of affordable options I've rounded up here, it doesn’t have to.","The perfect Im not trying, but I still look cool outfit exists, and its this coordinated lounge set. With a relaxed, oversize T-shirt and high-waisted biker shorts, its comfortable yet fashionable, a… [+257 chars]",0.9505,neutral
Amazon,3-Pack Hanes Men's Cotton Moisture-Wicking Crew Tee Undershirts (White) $7.91 + Free Shipping w/ Prime or on $35+ (0 replies),"Amazon [amazon.com] has 3-Pack Hanes Men's Cotton Moisture-Wicking Crew Tee Undershirts (White) for $7.91. Shipping is free w/ Prime or on $35+.Small [amazon.com]
Medium [amazon.com]
Large [amazo","This collaborative space allows users to contribute additional information, tips, and insights to enhance the original deal post. Feel free to share your knowledge and help fellow shoppers make infor… [+26 chars]",0.9501,neutral
Amazon,3 underrated Netflix movies you should watch this weekend (March 28–30),"In the mood for hidden gems? Netflix has several underrated movies, including a gripping drama, a moving biography, and a frightening horror flick.","Transmission Films
Table of Contents
Table of Contents
The Outrun (2024)
Lion (2016)
1922 (2017)
Can’t decide what to watch this weekend? While Netflix has a lot of available hits and blockbust… [+4397 chars]",-0.8053,neutral
Amazon,How Foreign Speech Restrictions Affect American Free Expression,,"The Hoover Institution Center for Revitalizing American Institutions webinar series features speakers who are developing innovative ideas, conducting groundbreaking research, and taking important act… [+1587 chars]",0.7906,neutral
Amazon,‘For you people trying to become an adult’: Man takes the front panel off his microwave. Then he learns they have filters,"A man offered a public service announcement for those among us who are, in his words, ""trying to become an adult,"" with a kitchen revelation that some never make.


The video, showing that microwave filters are a thing, comes from creator Benji (@ben_the_jet_…","A man offered a public service announcement for those among us who are, in his words, trying to become an adult, with a kitchen revelation that some never make.
The video, showing that microwave fil… [+3077 chars]",0.0,neutral
Amazon,Where the Wild Things Are Kids' Picture Book (Paperback) $3.35,Amazon [amazon.com] has *Where the Wild Things Are Kids' Book (Paperback)* for $5 - $1.67 when you 'clip' the coupon on product page = *$3.33*. Shipping is free w/ Prime or on $35+.,"This collaborative space allows users to contribute additional information, tips, and insights to enhance the original deal post. Feel free to share your knowledge and help fellow shoppers make infor… [+26 chars]",0.926,neutral
Amazon,"This Stanley Tumbler Is Still My Favorite Water Bottle, and It's Up to 30% Off Right Now on Amazon","This water bottle is the real deal, and you can save some money on it during Amazon's Big Spring Sale.","OK, shelling out $35 for a water bottle might seem extreme, but hear me out. About two years ago, my friends got me a Stanley IceFlow Flip Straw Tumbler in a pretty rose quartz hue. (Unlike me, they'… [+2968 chars]",0.9169,neutral
Amazon,12-Oz Blue Buffalo Bursts Crunchy Cat Treats (Chicken Liver & Beef) $4.25 w/ Subscribe & Save,Amazon [amazon.com] has *12-Oz Blue Buffalo Bursts Crunchy Cat Treats* (Chicken Liver & Beef) for $4.47 - 5% when you checkout with Subscribe & Save = *$4.25*. Shipping is free w/ Prime or on $35+.,"This collaborative space allows users to contribute additional information, tips, and insights to enhance the original deal post. Feel free to share your knowledge and help fellow shoppers make infor… [+26 chars]",0.9633,neutral
Amazon,Will Trump’s Gulf of America Power Trip Break the White House Press Corps?,Susan B. Glasser on the Associated Press’s challenge to the Trump Administration’s decision to ban the news agency from the White House press pool over the A.P.’s refusal to acknowledge the President’s attempt to rename the Gulf of Mexico.,"Is there any stupideror more revealingscandal of the many that Donald Trump has already unleashed in his second term than the Presidents sudden, arbitrary decision last month to ban the Associated Pr… [+9336 chars]",-0.7845,negative
Amazon,LISEN 69W 4-in-1 Retractable USB-C + Lightning Car Charger $14.95 & More,"NexaLevel via Amazon [amazon.com] has LISEN 69W Retractable Car Charger on sale for $14.95 w/ code 12NA64PI at checkout. Shipping is free w/ Prime or on $35+ orders.

Also available:LISEN 96W 4-in-1 R","This collaborative space allows users to contribute additional information, tips, and insights to enhance the original deal post. Feel free to share your knowledge and help fellow shoppers make infor… [+26 chars]",0.9295,neutral
Amazon,32 Madison LeCroy-Approved Beauty Deals You Can Get at the Amazon Sale,"We included these products from Madison LeCroy because we think you'll like her picks. Our writers and editors independently determine what we cover and recommend. When you buy through our links,...","We included these products from Madison LeCroy because we think you'll like her picks. Our writers and editors independently determine what we cover and recommend. When you buy through our links, E! … [+1058 chars]",0.9299,neutral
Amazon,12-Count 11-Oz Orgain 30g Protein Shake (Chocolate Fudge) $16.80 & More w/ Subscribe & Save,Amazon [amazon.com] has 12-Count 11-Oz Orgain 30g Protein Shake (Chocolate Fudge) for $24 - 5% when you check out via Subscribe &amp; Save - 25% when you apply promo code 25ORGAIN  = $16.80. Shipp,Amazon has 12-Count 11-Oz Orgain 30g Protein Shake (Chocolate Fudge) for $24 - $1.20 (5% off when you checkout via Subscribe &amp; Save) - $6 (25% off when you apply promo code 25ORGAIN) = $16.80. Sh… [+710 chars],0.836,neutral
Amazon,Jen Salke steps down as head of Amazon MGM Studios. Read the memo announcing her departure,"Jen Salke has announced her departure as head of Amazon MGM Studios.
Getty
Jen Salke, who heads Amazon MGM Studios, is stepping down, per a company memo.
Salke joined Amazon in 2018, and she's leaving for a production deal.
Read the memo Mike Hopkins, head of…","Jen Salke has announced her departure as head of Amazon MGM Studios.GettyJen Salke, who heads Amazon MGM Studios, is stepping down, per a company memo.Salke joined Amazon in 2018, and she's leaving f… [+150 chars]",0.7845,negative
Amazon,"Dockers Men's Ultimate Straight Fit Supreme Flex Shorts (Standard or Big & Tall, Various) from $14 + Free Shipping w/ Prime or on $35+","Amazon [amazon.com] has *Dockers Men's Ultimate Straight Fit Supreme Flex Shorts *(Standard or Big & Tall) from *$14* listed below. Shipping is free w/ Prime or on $35+. 
 
Available:[list][*]Dockers...","This collaborative space allows users to contribute additional information, tips, and insights to enhance the original deal post. Feel free to share your knowledge and help fellow shoppers make infor… [+26 chars]",0.9846,neutral
Amazon,Shocker: Jennifer Salke Out At Prime Video & Amazon MGM Studios,"In another “just in time for CinemaCon” bombshell, Jennifer Salke has stepped down as the head of Amazon MGM Studios. The news came in an email to employees from Mike Hopkins, head of Prime Video and Amazon MGM Studios. At the moment, her position will not be…","In another “just in time for CinemaCon” bombshell, Jennifer Salke has stepped down as the head of Amazon MGM Studios. The news came in an email to employees from Mike Hopkins, head of Prime Video and… [+8689 chars]",0.4939,negative
Amazon,Jen Salke steps down as head of Amazon MGM Studios. Read the memo announcing her departure.,Amazon MGM Studios head Jen Salke has stepped down to pursue a production deal.,"Jen Salke has announced her departure as head of Amazon MGM Studios.Getty
<ul><li>Jen Salke, who heads Amazon MGM Studios, is stepping down, per a company memo.</li><li>Salke joined Amazon in 2018, … [+5017 chars]",0.6705,negative
Amazon,"CoreWeave prices IPO at $40 a share, below expected range","CoreWeave is trying to thaw the tech IPO market with one of the biggest offerings in years, but investors have expressed some skepticism.","CoreWeave on Thursday priced shares at $40 in the company's IPO, raising $1.5 billion in the biggest U.S. tech offering since 2021, CNBC has confirmed.
The company, which provides access to Nvidia g… [+2652 chars]",0.2263,positive
Amazon,Amazon Boss Jeff Bezos and Lauren Sanchez's Glitzy and Star-Studded Wedding 'Will Be Like Princess Diana and Prince Charles' — As Hollywood A-Listers Beg for Invite to Romantic Italian Extravaganza,"The couple is gearing up for their upcoming wedding, which is said to be so grand, it'll rival the 1981 nuptials of Princess Diana and Prince Charles.","Lauren's older brother, Paul, said on Thursday: ""I think it's gonna be like a Princess Di thing. Just huge and fun, and just a blast.""
Jeff, 61, and Lauren, 55, have already sent out their wedding i… [+100 chars]",0.955,neutral
Amazon,Aang Avatar Movie Adds Invincible's Steven Yeun to Its Cast,Invincible and The Walking Dead star Steven Yeun has reportedly joined the upcoming animated Aang Avatar movie.,"Invincible and The Walking Dead star Steven Yeun has reportedly joined the upcoming animated Aang Avatar movie.
Details on Yeuns involvement come from Variety, which reports the versatile star has b… [+2768 chars]",-0.4939,neutral
Amazon,These $21 JLab Go Pop Noise Canceling Earbuds Are the Perfect Spring Sale Deal for Tuning Out the World,"The latest generation of the affordable, adorable JLab Go series pack active noise canceling and translucent GameCube colors with its first discount at Amazon.","If you need some focused time to study or work, nothing is so helpful as active noise-canceling earbuds. Once the sole privilege of luxury buds from brands like Sony and Bose, ANC has slowly made its… [+3225 chars]",0.9735,neutral
Amazon,Nikon March rebates ending soon (+ new Tamron & Viltrox savings),"The current Nikon USA rebates are ending on March 30th: Amazon B&H Photo Paul’s Photo Service Photo The Nikon EU/UK rebates are ending on April 1st: Foto Koch  Foto Erhardt Calumet WEX Photo The Nikon Canada winter sales event is also ending soon (yes, it’s s…","FCC disclosure statement: this post may contain affiliate links or promotions that do not cost readers anything but help keep this website alive. As an Amazon Associate, I earn from qualifying purcha… [+253 chars]",0.8807,neutral
Amazon,Jen Salke Announces Departure as Head of Amazon MGM Studios - Variety,Jen Salke Announces Departure as Head of Amazon MGM StudiosVariety Head of Amazon’s TV and Film Steps DownThe New York Times Did 007 Tribulations Seal Jennifer Salke’s Fate?Deadline Jennifer Salke Exits Amazon MGM Studios to ProduceHollywood Reporter Jennifer…,The Fine Print: The following comments are owned by whoever posted them. We are not responsible for them in any way.,0.4475,negative
Amazon,EA Sports College Football 25 (Xbox Series X) $10,"Amazon [amazon.com] has *EA Sports College Football 25 Video Game *(Xbox Series X, Physical) on sale for *$9.99*. Shipping is free w/ Prime or orders $35+.","This collaborative space allows users to contribute additional information, tips, and insights to enhance the original deal post. Feel free to share your knowledge and help fellow shoppers make infor… [+26 chars]",0.926,neutral
Amazon,"If You’re A Little Bit Vain But Also Practical, You’ll Love These 34 Beautiful, Functional Products",This wine bottle opener is so gorgeous she could moonlight as a magic wand.View Entire Post ›,"iJoy is a small business that specializes in headphones and tech accessories. 
I own a pair of these, and because I'm vain as heck and need to own all things pink, but I was decently surprised by ho… [+827 chars]",0.9596,neutral
Amazon.com Inc,Hakimo secures $10.5M in new funding and launches autonomous AI security agent,"Artificial intelligence-powered physical security company Hakimo Inc. announced today that it had raised $10.5 million in new funding and launched AI Operator, an autonomous security agent that monitors existing security hardware, detects threats in real time…","Artificial intelligence-powered physical security company Hakimo Inc. announced today that it had raised $10.5 million in new funding and launched AI Operator, an autonomous security agent that monit… [+2961 chars]",0.9169,positive
Amazon.com Inc,AI startup CADDi nabs $38M to help manufacturers optimize supply chains,"Japanese artificial intelligence startup CADDi Inc. today raised $38 million in new funding to grow its AI data platform that assists manufacturing companies optimize the procurement of parts. Atomico, a European venture capital firm, led what the company cal…","Japanese artificial intelligence startup CADDi Inc. today raised $38 million in new funding to grow its AI data platform that assists manufacturing companies optimize the procurement of parts.
Atomi… [+3832 chars]",0.9552,positive
Amazon.com Inc,Three insights you may have missed from theCUBE’s coverage of MWC25,"As businesses race forward with artificial intelligence adoption, automation and edge computing, leaders face a growing challenge: innovating at speed without compromising ethics, security or sustainability. Enterprise innovation is no longer just about adopt…","As businesses race forward with artificial intelligence adoption, automation and edge computing, leaders face a growing challenge: innovating at speed without compromising ethics, security or sustain… [+9609 chars]",0.6517,neutral
Amazon.com Inc,Report: Nvidia close to acquiring AI cloud provider Lepton AI in nine-figure deal,"Nvidia Corp. is in advanced talks to acquire cloud startup Lepton AI Inc., The Information reported on Wednesday. Sources familiar with the matter told the publication that the deal could be worth several hundred million dollars. That would represent a major …","Nvidia Corp. is in advanced talks to acquire cloud startup Lepton AI Inc., The Information reported on Wednesday.
Sources familiar with the matter told the publication that the deal could be worth s… [+3335 chars]",0.7184,neutral
Amazon.com Inc,"Jackery Explorer 100 Plus Power Station, 99Wh LiFePO4 Battery Power Bank, 3-Port 128W Portable Charger, PD 3.0 Fast Charge - $89 + Free Shipping @ Amazon","Jackery Inc via Amazon [amazon.com] has the Jackery Explorer 100 Plus Power Station, 99Wh LiFePO4 Battery Power Bank, 3-Port 128W Portable Charger, PD 3.0 Fast Charge, Compatible with MacBook Pro/Air,","Jackery has a utility vibe on their designs, but the two 1024Wh ones I bought during those end of year sales, seem well made. They have certainly given me less trouble than the UGreen ones. I had got… [+203 chars]",0.6694,neutral
Amazon.com Inc,20 Ways AI Will Shape The Long-Term Future Of Business,"Businesses can expect significant efficiency gains with AI’s ability to streamline processes, enhance decision-making and personalize user experiences.","getty
Artificial intelligence is poised to revolutionize enterprise applications, transforming everything from customer service to supply chain management. Businesses can expect significant efficien… [+9562 chars]",0.9169,positive
Amazon.com Inc,Taxo raises $5M to reduce paperwork for doctors so they can care for patients,"Taxo.ai Inc., a company building an artificial intelligence reasoning engine for healthcare administration, said today it raised $5 million in seed financing to reduce the burden on physicians so that they can spend more time on patient care. The funding roun…","Taxo.ai Inc., a company building an artificial intelligence reasoning engine for healthcare administration, said today it raised $5 million in seed financing to reduce the burden on physicians so tha… [+4498 chars]",0.7943,positive
Amazon.com Inc,Zeta to let marketers build and customize AI agents,"Marketing technology firm Zeta Global Holdings Corp. today announced that its customers can now select and activate prebuilt artificial intelligence agents, create custom agents and link them together to execute complex marketing tasks. The AI Agent Studio ut…","Marketing technology firm Zeta Global Holdings Corp. today announced that its customers can now select and activate prebuilt artificial intelligence agents, create custom agents and link them togethe… [+2871 chars]",0.8555,neutral
Amazon.com Inc,Polyguard launches with real-time defense platform to prevent deepfake and AI-driven fraud,Deepfake and fraud prevention company Polyguard Inc. launched today with an offering that proactively protects against multichannel fraud and impersonation attacks. Polyguard pitches itself as “redefining anti-fraud technology for the AI era” by giving financ…,"Deepfake and fraud prevention company Polyguard Inc. launched today with an offering that proactively protects against multichannel fraud and impersonation attacks.
Polyguard pitches itself as “rede… [+2803 chars]",-0.9531,positive
Amazon.com Inc,Rapid7 launches Asset Discovery to strengthen visibility and threat response,"Cybersecurity technology provider Rapid7 Inc. today announced the launch of Asset Discovery, a new capability for managed detection and response customers that’s designed to uncover unknown and unmanaged assets that pose security risks. Asset Discovery is pow…","Cybersecurity technology provider Rapid7 Inc. today announced the launch of Asset Discovery, a new capability for managed detection and response customers that’s designed to uncover unknown and unman… [+3021 chars]",0.836,neutral
Amazon.com Inc,What Leads Amazon (AMZN) to the Next Leg Of Growth And Profitability?,"Nightview Capital, an investment management company that concentrates exclusively on publicly traded equity strategies released its fourth quarter 2024...","Nightview Capital, an investment management company that concentrates exclusively on publicly traded equity strategies released its fourth quarter 2024 investor letter. A copy of the letter can be do… [+2687 chars]",0.6597,neutral
Amazon.com Inc,"Akamai distributes AI inference across the globe, promising lower latency and higher throughput","Akamai Technologies Inc. is expanding its developer-focused cloud infrastructure platform with the launch of Akamai Cloud Inference, a highly distributed foundation for running large language models closer to their real-world users. The new service is built a…","Akamai Technologies Inc. is expanding its developer-focused cloud infrastructure platform with the launch of Akamai Cloud Inference, a highly distributed foundation for running large language models … [+5726 chars]",0.128,positive
Amazon.com Inc,Straiker launches with $21 million in funding to secure enterprise AI applications,Artificial intelligence-native security company Straiker launched today with an announcement that it has raised $21 million from Lightspeed Venture Partners LP and Bain Capital Ventures. The company introduced solutions designed to safeguard the full range of…,"Artificial intelligence-native security company Straiker launched today with an announcement that it has raised $21 million from Lightspeed Venture Partners LP and Bain Capital Ventures.
The company… [+2684 chars]",0.8885,positive
Amazon.com Inc,"Amazon.com, Inc. (NASDAQ:AMZN) Shares Sold by Keeler Thomas Management LLC","Keeler Thomas Management LLC decreased its stake in Amazon.com, Inc. (NASDAQ:AMZN) by 3.6% in the fourth quarter, according to its most recent filing with the Securities & Exchange Commission. The firm owned 22,522 shares of the e-commerce giant’s stock after…","Keeler Thomas Management LLC decreased its stake in Amazon.com, Inc. (NASDAQ:AMZN) by 3.6% in the fourth quarter, according to its most recent filing with the Securities &amp; Exchange Commission. Th… [+5907 chars]",0.7783,negative
Amazon.com Inc,"EdgeRock Capital LLC Has $2.42 Million Holdings in Amazon.com, Inc. (NASDAQ:AMZN)","EdgeRock Capital LLC raised its position in shares of Amazon.com, Inc. (NASDAQ:AMZN) by 1.3% in the fourth quarter, Holdings Channel.com reports. The institutional investor owned 11,027 shares of the e-commerce giant’s stock after buying an additional 137 sha…","EdgeRock Capital LLC raised its position in shares of Amazon.com, Inc. (NASDAQ:AMZN) by 1.3% in the fourth quarter, Holdings Channel.com reports. The institutional investor owned 11,027 shares of the… [+5963 chars]",0.7783,positive
Amazon.com Inc,"W.G. Shaheen & Associates DBA Whitney & Co Has $29.46 Million Holdings in Amazon.com, Inc. (NASDAQ:AMZN)","W.G. Shaheen & Associates DBA Whitney & Co raised its stake in shares of Amazon.com, Inc. (NASDAQ:AMZN) by 1.4% during the 4th quarter, according to the company in its most recent 13F filing with the Securities and Exchange Commission. The institutional inves…","W.G. Shaheen &amp; Associates DBA Whitney &amp; Co raised its stake in shares of Amazon.com, Inc. (NASDAQ:AMZN) by 1.4% during the 4th quarter, according to the company in its most recent 13F filing … [+6288 chars]",0.6808,positive
Amazon.com Inc,"Mengis Capital Management Inc. Has $8.76 Million Stock Holdings in Amazon.com, Inc. (NASDAQ:AMZN)","Mengis Capital Management Inc. lifted its holdings in shares of Amazon.com, Inc. (NASDAQ:AMZN) by 2.4% during the 4th quarter, Holdings Channel reports. The firm owned 39,925 shares of the e-commerce giant’s stock after purchasing an additional 925 shares dur…","Mengis Capital Management Inc. lifted its holdings in shares of Amazon.com, Inc. (NASDAQ:AMZN) by 2.4% during the 4th quarter, Holdings Channel reports. The firm owned 39,925 shares of the e-commerce… [+5947 chars]",0.8402,positive
Amazon.com Inc,"Amazon.com, Inc. (NASDAQ:AMZN) Shares Sold by Blackhawk Capital Partners LLC.","Blackhawk Capital Partners LLC. trimmed its stake in Amazon.com, Inc. (NASDAQ:AMZN) by 5.9% during the fourth quarter, HoldingsChannel.com reports. The fund owned 23,402 shares of the e-commerce giant’s stock after selling 1,469 shares during the period. Amaz…","Blackhawk Capital Partners LLC. trimmed its stake in Amazon.com, Inc. (NASDAQ:AMZN) by 5.9% during the fourth quarter, HoldingsChannel.com reports. The fund owned 23,402 shares of the e-commerce gian… [+5912 chars]",0.7783,neutral
Amazon.com Inc,"Sierra Capital LLC Acquires 1,057 Shares of Amazon.com, Inc. (NASDAQ:AMZN)","Sierra Capital LLC raised its holdings in shares of Amazon.com, Inc. (NASDAQ:AMZN) by 1.6% in the 4th quarter, according to its most recent 13F filing with the SEC. The fund owned 66,558 shares of the e-commerce giant’s stock after acquiring an additional 1,0…","Sierra Capital LLC raised its holdings in shares of Amazon.com, Inc. (NASDAQ:AMZN) by 1.6% in the 4th quarter, according to its most recent 13F filing with the SEC. The fund owned 66,558 shares of th… [+6000 chars]",0.8402,positive
Amazon.com Inc,"BankPlus Trust Department Purchases New Position in Amazon.com, Inc. (NASDAQ:AMZN)","BankPlus Trust Department acquired a new stake in Amazon.com, Inc. (NASDAQ:AMZN) during the 4th quarter, Holdings Channel.com reports. The fund acquired 18,113 shares of the e-commerce giant’s stock, valued at approximately $3,974,000. Amazon.com comprises ap…","BankPlus Trust Department acquired a new stake in Amazon.com, Inc. (NASDAQ:AMZN) during the 4th quarter, Holdings Channel.com reports. The fund acquired 18,113 shares of the e-commerce giant’s stock,… [+5602 chars]",0.9451,neutral
Amazon.com Inc,"Wealthstream Advisors Inc. Boosts Position in Amazon.com, Inc. (NASDAQ:AMZN)","Wealthstream Advisors Inc. increased its holdings in Amazon.com, Inc. (NASDAQ:AMZN) by 6.3% in the fourth quarter, according to its most recent Form 13F filing with the Securities & Exchange Commission. The firm owned 13,261 shares of the e-commerce giant’s s…","Wealthstream Advisors Inc. increased its holdings in Amazon.com, Inc. (NASDAQ:AMZN) by 6.3% in the fourth quarter, according to its most recent Form 13F filing with the Securities &amp; Exchange Comm… [+6068 chars]",0.8779,positive
Amazon.com Inc,The Amazon Dip: There's Hardly Been A Buying Opportunity This Good In Ages,"Amazon.com Inc. (NASDAQ:AMZN) is a $2 trillion ecommerce and tech service giant involved in the sale of consumer goods, subscription-based services, cloud services, and advertising. Although founded in 1994, it was not until the late 2000s and early 2010s tha…","Amazon.com Inc. (NASDAQ:AMZN) is a $2 trillion ecommerce and tech service giant involved in the sale of consumer goods, subscription-based services, cloud services, and advertising. Although founded … [+138 chars]",0.783,neutral
Amazon.com Inc,"Amazon.com, Inc. (NASDAQ:AMZN) Stock Holdings Raised by Trifecta Capital Advisors LLC","Trifecta Capital Advisors LLC raised its position in Amazon.com, Inc. (NASDAQ:AMZN) by 2.1% in the 4th quarter, Holdings Channel reports. The fund owned 109,833 shares of the e-commerce giant’s stock after purchasing an additional 2,303 shares during the peri…","Trifecta Capital Advisors LLC raised its position in Amazon.com, Inc. (NASDAQ:AMZN) by 2.1% in the 4th quarter, Holdings Channel reports. The fund owned 109,833 shares of the e-commerce giant’s stock… [+5686 chars]",0.6808,positive
Amazon.com Inc,"Holistic Financial Partners Trims Stock Position in Amazon.com, Inc. (NASDAQ:AMZN)","Holistic Financial Partners decreased its position in Amazon.com, Inc. (NASDAQ:AMZN) by 2.9% in the fourth quarter, Holdings Channel reports. The firm owned 14,423 shares of the e-commerce giant’s stock after selling 437 shares during the period. Amazon.com a…","Holistic Financial Partners decreased its position in Amazon.com, Inc. (NASDAQ:AMZN) by 2.9% in the fourth quarter, Holdings Channel reports. The firm owned 14,423 shares of the e-commerce giant’s st… [+5593 chars]",0.6808,negative
Amazon.com Inc,"Amazon.com, Inc. (NASDAQ:AMZN) Receives $260.65 Average PT from Analysts","Shares of Amazon.com, Inc. (NASDAQ:AMZN) have earned an average recommendation of “Moderate Buy” from the forty-five research firms that are currently covering the company, MarketBeat.com reports. Two investment analysts have rated the stock with a hold recom…","Shares of Amazon.com, Inc. (NASDAQ:AMZN) have earned an average recommendation of “Moderate Buy” from the forty-five research firms that are currently covering the company, MarketBeat.com reports. Tw… [+5548 chars]",0.5267,positive
Amazon.com Inc,"Amazon.com, Inc. (AMZN) Growth Story Intact—Analyst Reiterates Buy Rating","We recently published a list of the 10 AI Stocks Catching Wall Street’s Attention. In this article, we are going to take a look at where Amazon.com Inc...","We recently published a list of the 10 AI Stocks Catching Wall Streets Attention. In this article, we are going to take a look at where Amazon.com Inc. (NASDAQ:AMZN) stands against other AI stocks th… [+4575 chars]",0.3818,neutral
Amazon.com Inc,ConfigHub raises $4M to try and bring order to the chaotic mass of configuration files that prop up the web,Three renowned cloud innovators are joining forces to create a new startup that’s taking on the extremely daunting challenge of modernizing the labyrinth of configuration data that underpins today’s software-defined world. The company is called ConfigHub Inc.…,Three renowned cloud innovators are joining forces to create a new startup thats taking on the extremely daunting challenge of modernizing the labyrinth of configuration data that underpins todays so… [+5494 chars],0.2862,neutral
Amazon.com Inc,Mercury raises $300M on $3.5B valuation to expand fintech offerings,"Financial technology firm Mercury Financial LLC, best known as a bank of choice for tech startups, announced today that it has raised $300 million in new funding on a $3.5 billion valuation, partly to explore acquisitions. ​Founded in 2017, Mercury tailors it…","Financial technology firm Mercury Financial LLC, best known as a bank of choice for tech startups, announced today that it has raised $300 million in new funding on a $3.5 billion valuation, partly t… [+2738 chars]",0.8934,positive
Amazon.com Inc,Mercury raises $300 million on $3.5 billion valuation to expand fintech offerings,"Financial technology firm Mercury Financial LLC, best known for being a bank of choice for tech startups, announced today that it had raised $300 million in new funding on a $3.5 billion valuation to deliver new products, explore acquisitions and increase its…","Financial technology firm Mercury Financial LLC, best known for being a bank of choice for tech startups, announced today that it had raised $300 million in new funding on a $3.5 billion valuation to… [+2854 chars]",0.9186,positive
Amazon.com Inc,Amazon introduces AI-powered Interests feature for its e-commerce marketplace,"Amazon.com Inc. is rolling out an artificial intelligence feature called Interests to help users discover products in its e-commerce marketplace. Daniel Lloyd, the company’s vice president of personalization, detailed the capability in a Tuesday blog post. It…","Amazon.com Inc. is rolling out an artificial intelligence feature called Interests to help users discover products in its e-commerce marketplace.
Daniel Lloyd, the companys vice president of persona… [+3089 chars]",0.946,neutral
Amazon.com Inc,"Amazon’s allure grows with cheaper shares than Apple, Walmart",A drop in the share price and expectations for long-term earnings growth have made Amazon's valuation appealing to investors. Read on,"A drop in the share price and expectations for durable long-term earnings growth have made its valuation appealing to investors
Author of the article:
An Amazon.com Inc. fulfilment centre in Swindo… [+7020 chars]",0.765,negative
Amazon.com Inc,Security moves upstream as Chainguard redefines the software supply chain,"As the software supply chain grows more complex, the gap between speed and security is finally beginning to close. With rising threats and accelerating development cycles, companies are rethinking how they use open source, comply with evolving regulations and…","As the software supply chain grows more complex, the gap between speed and security is finally beginning to close.
With rising threats and accelerating development cycles, companies are rethinking h… [+9752 chars]",0.1531,neutral
Amazon.com Inc,Observe.AI extends its contact center platform with new VoiceAI agents,"Observe.AI is rolling out new features that will enable companies to create artificial intelligence agents for their contact centers. The startup debuted its VoiceAI agents, as the feature set is called, today. The capabilities will become available in Observ…","Observe.AI is rolling out new features that will enable companies to create artificial intelligence agents for their contact centers.
The startup debuted its VoiceAI agents, as the feature set is ca… [+3267 chars]",0.872,neutral
Amazon.com Inc,"Amazon Takes Creative Control Of James Bond, Taps Top Producers to Reboot Iconic Franchise","On Tuesday, Amazon.Com Inc (NASDAQ:AMZN) MGM Studios named veteran Hollywood executives Amy Pascal and David Heyman to produce the next James Bond film.
The hiring follows the Broccoli family’s surrender of franchise control after over six decades, the Financ…","On Tuesday, Amazon.Com Inc (NASDAQ:AMZN) MGM Studios named veteran Hollywood executives Amy Pascal and David Heyman to produce the next James Bond film.The hiring follows the Broccoli familys surrend… [+141 chars]",0.6597,neutral
Amazon.com Inc,Amazon allure grows with shares now cheaper than Apple and Walmart,"Amazon.com Inc. shares are starting to look like a bargain, a word that has rarely been used to describe the stock.
The recent drop in the company’s share price — coupled with expectations for durable long-term earnings growth — have brought its valuation to …","Amazon.com Inc. shares are starting to look like a bargain, a word that has rarely been used to describe the stock.The recent drop in the companys share price coupled with expectations for durable lo… [+139 chars]",0.9403,negative
Amazon.com Inc,Unified data intelligence: Google Cloud and Databricks fuel AI innovation,"Unified data intelligence is the foundation of modern artificial intelligence, but unlocking its full potential requires a platform that makes data accessible, scalable, and easy to use. Databricks Inc. has positioned itself at the center of this movement, of…","Unified data intelligence is the foundation of modern artificial intelligence, but unlocking its full potential requires a platform that makes data accessible, scalable, and easy to use.
Databricks … [+7798 chars]",0.9817,neutral
Amazon.com Inc,Swiss Watch Fortune Heir Joins $5 Billion Wealth Firm in Monaco,Wealth manager Azura hired an heir to a Swiss watchmaking fortune who previously worked for Monaco’s government to help build up its operations in Europe.,"(Bloomberg) -- Wealth manager Azura hired an heir to a Swiss watchmaking fortune who previously worked for Monacos government to help build up its operations in Europe. 
 Frédéric Genta is set to jo… [+3094 chars]",0.9325,neutral
