insider_name,relationship_to_issuer,shares_bought,trade_date,transaction_type,shares,price_per_share,shares_owned_after_transaction,total_value,avg_book_price
Nadella Satya,"Director, Chief Executive Officer",-0.0,03/01/2022,S,0.0,296.5245,809645.247,0.0,0.0
Jolla Alice L.,Chief Accounting Officer,-577.053,02/28/2022,F,577.053,297.31,62656.224,171563.62743,2.738173743601274
Hood Amy,"EVP, Chief Financial Officer",-6030.945,02/28/2022,F,6030.945,297.31,486223.055,1793060.25795,3.6877318743143515
Hogan Kathleen T,"EVP, Human Resources",-2498.804,02/28/2022,F,2498.804,297.31,192421.196,742919.41724,3.860902191045523
Capossela Christopher C,"EVP, Chief Marketing Officer",-1852.222,02/28/2022,F,1852.222,297.31,102351.778,550684.12282,5.380308320779733
Althoff Judson,"EVP, Chief Commercial Officer",-2725.998,02/28/2022,F,2725.998,297.31,136860.002,810466.4653800001,5.921865070409688
SMITH BRADFORD L,President and Vice Chair,-33966.0,02/15/2022,G,33966.0,0.0,588494.0,0.0,0.0
SMITH BRADFORD L,President and Vice Chair,-27860.0,02/08/2022,S,27860.0,304.6364,622460.0,8487170.104,13.634884336342898
WARRIOR PADMASREE,Director,0.0,01/31/2022,A,0.0,0.0,12383.0,0.0,0.0
Walmsley Emma N,Director,1700.0,01/28/2022,P,1700.0,295.4803,7086.0,502316.51,70.88858453288174
Walmsley Emma N,Director,1600.0,01/31/2022,P,1600.0,311.5281,8686.0,498444.95999999996,57.38486760303937
Walmsley Emma N,Director,0.0,01/31/2022,A,0.0,0.0,8875.0,0.0,0.0
Walmsley Emma N,Director,-56.701,01/31/2022,F,56.701,310.98,8818.299,17632.87698,1.9995780342671527
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,1066.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,14483.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,6400.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,6396.0,0.0,0.0
STANTON JOHN W,Director,0.0,01/31/2022,A,0.0,0.0,76241.0,0.0,0.0
STANTON JOHN W,Director,0.0,,,0.0,0.0,7243.0,0.0,0.0
SCHARF CHARLES W,Director,0.0,01/31/2022,A,0.0,0.0,42228.0,0.0,0.0
SCHARF CHARLES W,Director,0.0,,,0.0,0.0,525.0,0.0,0.0
Rodriguez Carlos A,Director,0.0,,,0.0,0.0,0.0,0.0,0.0
PRITZKER PENNY S,Director,0.0,,,0.0,0.0,12000.0,0.0,0.0
PETERSON SANDRA E,Director,0.0,,,0.0,0.0,5400.0,0.0,0.0
List Teri,Director,0.0,,,0.0,0.0,1654.0,0.0,0.0
Johnston Hugh F,Director,0.0,01/31/2022,A,0.0,0.0,6185.0,0.0,0.0
Johnston Hugh F,Director,0.0,,,0.0,0.0,0.0,0.0,0.0
Hoffman Reid,Director,0.0,,,0.0,0.0,15905.0,0.0,0.0
Jolla Alice L.,Chief Accounting Officer,-199.723,01/18/2022,F,199.723,310.2,63233.277,61954.0746,0.9797701074388411
Jolla Alice L.,Chief Accounting Officer,0.0,12/15/2021,A,0.0,0.0,63433.0,0.0,0.0
WARRIOR PADMASREE,Director,0.0,,,0.0,0.0,12194.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,1066.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,14483.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,6400.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,6396.0,0.0,0.0
PRITZKER PENNY S,Director,0.0,,,0.0,0.0,12000.0,0.0,0.0
PETERSON SANDRA E,Director,0.0,,,0.0,0.0,5400.0,0.0,0.0
List Teri,Director,0.0,,,0.0,0.0,1654.0,0.0,0.0
Hoffman Reid,Director,0.0,,,0.0,0.0,15905.0,0.0,0.0
SMITH BRADFORD L,President and Vice Chair,-4500.0,12/08/2021,G,4500.0,0.0,650320.0,0.0,0.0
List Teri,Director,-1650.0,12/07/2021,S,1650.0,334.8955,1654.0,552577.5750000001,334.08559552599763
Jolla Alice L.,Chief Accounting Officer,-416.0,11/30/2021,F,416.0,336.63,58950.0,140038.08,2.3755399491094145
WARRIOR PADMASREE,Director,0.0,11/29/2021,A,0.0,0.0,12194.0,0.0,0.0
Walmsley Emma N,Director,0.0,11/29/2021,A,0.0,0.0,5431.0,0.0,0.0
Walmsley Emma N,Director,-45.0,11/29/2021,F,45.0,336.63,5386.0,15148.35,2.81254177497215
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,1066.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,14483.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,6400.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,6396.0,0.0,0.0
STANTON JOHN W,Director,0.0,11/29/2021,A,0.0,0.0,76052.0,0.0,0.0
STANTON JOHN W,Director,0.0,,,0.0,0.0,7243.0,0.0,0.0
SCHARF CHARLES W,Director,0.0,11/29/2021,A,0.0,0.0,42039.0,0.0,0.0
SCHARF CHARLES W,Director,0.0,,,0.0,0.0,525.0,0.0,0.0
PRITZKER PENNY S,Director,0.0,,,0.0,0.0,12000.0,0.0,0.0
PETERSON SANDRA E,Director,0.0,,,0.0,0.0,5400.0,0.0,0.0
List Teri,Director,-94.0,11/02/2021,G,94.0,0.0,3304.0,0.0,0.0
Johnston Hugh F,Director,0.0,11/29/2021,A,0.0,0.0,5996.0,0.0,0.0
Johnston Hugh F,Director,0.0,,,0.0,0.0,0.0,0.0,0.0
Hoffman Reid,Director,0.0,,,0.0,0.0,15905.0,0.0,0.0
Nadella Satya,"Director, Chief Executive Officer",-22483.0,11/22/2021,S,22483.0,340.1752,1646892.0,7648159.021600001,4.643995490657554
Nadella Satya,"Director, Chief Executive Officer",-13558.0,11/22/2021,S,13558.0,341.4757,1633334.0,4629727.5406,2.834525908724119
Nadella Satya,"Director, Chief Executive Officer",-78387.0,11/22/2021,S,78387.0,342.3622,1554947.0,26836745.771399997,17.258945656282815
Nadella Satya,"Director, Chief Executive Officer",-110677.0,11/22/2021,S,110677.0,343.3285,1444270.0,37998568.3945,26.309878619994876
Nadella Satya,"Director, Chief Executive Officer",-10847.0,11/22/2021,S,10847.0,344.3051,1433423.0,3734677.4197,2.6054259068676866
Nadella Satya,"Director, Chief Executive Officer",-43387.0,11/22/2021,S,43387.0,345.3587,1390036.0,14984077.9169,10.779632985692457
Nadella Satya,"Director, Chief Executive Officer",-27178.0,11/22/2021,S,27178.0,346.4781,1362858.0,9416581.8018,6.909437228089793
Nadella Satya,"Director, Chief Executive Officer",-53924.0,11/22/2021,S,53924.0,347.3461,1308934.0,18730291.0964,14.309576415923187
Nadella Satya,"Director, Chief Executive Officer",-41691.0,11/22/2021,S,41691.0,348.328,1267243.0,14522142.647999998,11.459635324874549
Nadella Satya,"Director, Chief Executive Officer",-17160.0,11/22/2021,S,17160.0,349.2243,1250083.0,5992688.988000001,4.793832879896775
Nadella Satya,"Director, Chief Executive Officer",-58581.0,11/23/2021,S,58581.0,334.3696,1191502.0,19587705.5376,16.439507057143
Nadella Satya,"Director, Chief Executive Officer",-135450.0,11/23/2021,S,135450.0,335.1057,1056052.0,45390067.065000005,42.98090157018784
Nadella Satya,"Director, Chief Executive Officer",-107917.0,11/23/2021,S,107917.0,336.1191,948135.0,36272964.9147,38.25717320286668
Nadella Satya,"Director, Chief Executive Officer",-90075.0,11/23/2021,S,90075.0,337.1503,858060.0,30368813.2725,35.39241227012097
Nadella Satya,"Director, Chief Executive Officer",-19569.0,11/23/2021,S,19569.0,338.041,838491.0,6615124.329,7.88932061167025
Nadella Satya,"Director, Chief Executive Officer",-7700.0,11/23/2021,S,7700.0,338.9869,830791.0,2610199.13,3.1418240327591413
Young Christopher David,"EVP, Business Development",-10303.0,11/11/2021,F,10303.0,330.8,0.0,3408232.4,0.0
Young Christopher David,"EVP, Business Development",0.0,,,0.0,0.0,1500.0,0.0,0.0
Althoff Judson,"EVP, Chief Commercial Officer",-54757.0,11/02/2021,S,54757.0,332.2833,139586.0,18194836.6581,130.3485783538464
SMITH BRADFORD L,President and Vice Chair,-55000.0,11/01/2021,S,55000.0,328.6009,0.0,18073049.5,0.0
Jolla Alice L.,Chief Accounting Officer,-178.0,10/15/2021,F,178.0,302.75,59366.0,53889.5,0.9077502274028906
Young Christopher David,"EVP, Business Development",0.0,09/13/2021,A,0.0,0.0,110753.0,0.0,0.0
SMITH BRADFORD L,President/Chief Legal Officer,0.0,09/13/2021,A,0.0,0.0,709818.0,0.0,0.0
Hood Amy,EVP & Chief Financial Officer,0.0,09/13/2021,A,0.0,0.0,492254.0,0.0,0.0
Hogan Kathleen T,"EVP, Human Resources",0.0,09/13/2021,A,0.0,0.0,194920.0,0.0,0.0
Capossela Christopher C,"EVP, Chief Marketing Officer",0.0,09/13/2021,A,0.0,0.0,104204.0,0.0,0.0
Althoff Judson,"EVP, Chief Commercial Officer",0.0,09/13/2021,A,0.0,0.0,194343.0,0.0,0.0
Hogan Kathleen T,"EVP, Human Resources",-20000.0,09/10/2021,S,20000.0,298.677,183988.0,5973540.0,32.467008717959864
Capossela Christopher C,"EVP, Chief Marketing Officer",-10000.0,09/10/2021,S,10000.0,298.8176,94415.0,2988176.0000000005,31.649377747180008
Capossela Christopher C,"EVP, Chief Marketing Officer",0.0,,,0.0,0.0,1304.0,0.0,0.0
Capossela Christopher C,"EVP, Chief Marketing Officer",0.0,,,0.0,0.0,1304.0,0.0,0.0
WARRIOR PADMASREE,Director,0.0,,,0.0,0.0,12046.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,1066.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,9253.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,9015.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,9011.0,0.0,0.0
PRITZKER PENNY S,Director,0.0,,,0.0,0.0,12000.0,0.0,0.0
PETERSON SANDRA E,Director,0.0,,,0.0,0.0,5400.0,0.0,0.0
List Teri,Director,0.0,,,0.0,0.0,3398.0,0.0,0.0
Hoffman Reid,Director,0.0,,,0.0,0.0,15805.0,0.0,0.0
WARRIOR PADMASREE,Director,0.0,09/02/2021,A,0.0,0.0,12046.0,0.0,0.0
Walmsley Emma N,Director,0.0,09/02/2021,A,0.0,0.0,5333.0,0.0,0.0
Walmsley Emma N,Director,-50.0,09/02/2021,F,50.0,301.15,5283.0,15057.499999999998,2.8501798220707926
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,1066.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,9253.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,9015.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,9011.0,0.0,0.0
STANTON JOHN W,Director,0.0,09/02/2021,A,0.0,0.0,75904.0,0.0,0.0
STANTON JOHN W,Director,0.0,,,0.0,0.0,7243.0,0.0,0.0
SCHARF CHARLES W,Director,0.0,09/02/2021,A,0.0,0.0,41891.0,0.0,0.0
SCHARF CHARLES W,Director,0.0,,,0.0,0.0,525.0,0.0,0.0
PRITZKER PENNY S,Director,0.0,,,0.0,0.0,12000.0,0.0,0.0
PETERSON SANDRA E,Director,0.0,,,0.0,0.0,5400.0,0.0,0.0
List Teri,Director,0.0,,,0.0,0.0,3398.0,0.0,0.0
Johnston Hugh F,Director,0.0,09/02/2021,A,0.0,0.0,5848.0,0.0,0.0
Johnston Hugh F,Director,0.0,,,0.0,0.0,0.0,0.0,0.0
Hoffman Reid,Director,0.0,,,0.0,0.0,15805.0,0.0,0.0
Hood Amy,"EVP, Chief Financial Officer",-60000.0,09/01/2021,S,60000.0,303.083,463259.0,18184980.0,39.25445593069967
Young Christopher David,"EVP, Business Development",-2147.0,08/31/2021,F,2147.0,303.59,0.0,651807.73,0.0
SMITH BRADFORD L,President,-1546.0,08/30/2021,F,1546.0,299.72,644829.0,463367.12000000005,0.7185891453393071
SMITH BRADFORD L,President,0.0,08/31/2021,A,0.0,0.0,721465.0,0.0,0.0
SMITH BRADFORD L,President,-37369.0,08/31/2021,F,37369.0,303.59,0.0,11344854.709999999,0.0
Nadella Satya,"Director, Chief Executive Officer",-4462.0,08/30/2021,F,4462.0,299.72,1632350.0,1337350.6400000001,0.819279345728551
Nadella Satya,"Director, Chief Executive Officer",0.0,08/31/2021,A,0.0,0.0,1840600.0,0.0,0.0
Nadella Satya,"Director, Chief Executive Officer",-95652.0,08/31/2021,F,95652.0,303.59,1744948.0,29038990.679999996,16.641751318663935
Nadella Satya,"Director, Chief Executive Officer",-0.0,09/01/2021,S,0.0,301.9371,1735071.0,0.0,0.0
Nadella Satya,"Director, Chief Executive Officer",-0.0,09/01/2021,S,0.0,303.0176,1697890.0,0.0,0.0
Nadella Satya,"Director, Chief Executive Officer",-0.0,09/01/2021,S,0.0,303.9974,1673175.0,0.0,0.0
Nadella Satya,"Director, Chief Executive Officer",-0.0,09/01/2021,S,0.0,304.7397,1669375.0,0.0,0.0
Jolla Alice L.,Chief Accounting Officer,-92.0,08/30/2021,F,92.0,299.72,57040.0,27574.24,0.4834193548387097
Jolla Alice L.,Chief Accounting Officer,-678.0,08/31/2021,F,678.0,303.59,56362.0,205834.02,3.6519999290301977
Jolla Alice L.,Chief Accounting Officer,0.0,08/31/2021,A,0.0,0.0,58218.0,0.0,0.0
Jolla Alice L.,Chief Accounting Officer,0.0,08/31/2021,A,0.0,0.0,59544.0,0.0,0.0
Hood Amy,"EVP, Chief Financial Officer",-1999.0,08/30/2021,F,1999.0,299.72,475360.0,599140.28,1.2603927128912824
Hood Amy,"EVP, Chief Financial Officer",0.0,08/31/2021,A,0.0,0.0,568657.0,0.0,0.0
Hood Amy,"EVP, Chief Financial Officer",-45389.0,08/31/2021,F,45389.0,303.59,523268.0,13779646.51,26.33382226698365
Hogan Kathleen T,"EVP, Human Resources",-756.0,08/30/2021,F,756.0,299.72,184637.0,226588.32,1.227209714195963
Hogan Kathleen T,"EVP, Human Resources",0.0,08/31/2021,A,0.0,0.0,222124.0,0.0,0.0
Hogan Kathleen T,"EVP, Human Resources",-18250.0,08/31/2021,F,18250.0,303.59,0.0,5540517.5,0.0
Capossela Christopher C,"EVP, Chief Marketing Officer",-830.0,08/30/2021,F,830.0,299.72,84459.0,248767.60000000003,2.945424407108775
Capossela Christopher C,"EVP, Chief Marketing Officer",0.0,08/31/2021,A,0.0,0.0,123194.0,0.0,0.0
Capossela Christopher C,"EVP, Chief Marketing Officer",-18806.0,08/31/2021,F,18806.0,303.59,0.0,5709313.539999999,0.0
Althoff Judson,"EVP, Chief Commercial Officer",-1169.0,08/30/2021,F,1169.0,299.72,153765.0,350372.68000000005,2.2786243943680295
Althoff Judson,"EVP, Chief Commercial Officer",0.0,08/31/2021,A,0.0,0.0,194583.0,0.0,0.0
Althoff Judson,"EVP, Chief Commercial Officer",-21110.0,08/31/2021,F,21110.0,303.59,173473.0,6408784.899999999,36.943990707487615
Jolla Alice L.,Chief Accounting Officer,-178.0,07/15/2021,F,178.0,282.51,57132.0,50286.78,0.8801858853182104
WARRIOR PADMASREE,Director,0.0,,,0.0,0.0,11880.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,1066.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,9253.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,9015.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,9011.0,0.0,0.0
PRITZKER PENNY S,Director,0.0,,,0.0,0.0,12000.0,0.0,0.0
PETERSON SANDRA E,Director,0.0,,,0.0,0.0,5400.0,0.0,0.0
List Teri,Director,0.0,,,0.0,0.0,3398.0,0.0,0.0
Hoffman Reid,Director,0.0,,,0.0,0.0,15805.0,0.0,0.0
WARRIOR PADMASREE,Director,0.0,06/02/2021,A,0.0,0.0,11880.0,0.0,0.0
Walmsley Emma N,Director,0.0,06/02/2021,A,0.0,0.0,5228.0,0.0,0.0
Walmsley Emma N,Director,-61.0,06/02/2021,F,61.0,247.3,5167.0,15085.300000000001,2.9195471259918717
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,1066.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,-4585.0,05/07/2021,J,4585.0,0.0,9015.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,-4589.0,05/07/2021,J,4589.0,0.0,9011.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,9174.0,05/07/2021,J,9174.0,0.0,9253.0,0.0,0.0
STANTON JOHN W,Director,0.0,06/02/2021,A,0.0,0.0,75738.0,0.0,0.0
STANTON JOHN W,Director,0.0,,,0.0,0.0,7243.0,0.0,0.0
SCHARF CHARLES W,Director,0.0,06/02/2021,A,0.0,0.0,41725.0,0.0,0.0
SCHARF CHARLES W,Director,0.0,,,0.0,0.0,525.0,0.0,0.0
PRITZKER PENNY S,Director,0.0,,,0.0,0.0,12000.0,0.0,0.0
PETERSON SANDRA E,Director,0.0,,,0.0,0.0,5400.0,0.0,0.0
List Teri,Director,0.0,,,0.0,0.0,3398.0,0.0,0.0
Johnston Hugh F,Director,0.0,06/02/2021,A,0.0,0.0,5682.0,0.0,0.0
Johnston Hugh F,Director,0.0,,,0.0,0.0,0.0,0.0,0.0
Hoffman Reid,Director,0.0,,,0.0,0.0,15905.0,0.0,0.0
Jolla Alice L.,Chief Accounting Officer,-423.0,06/01/2021,F,423.0,249.68,57310.0,105614.64,1.8428658174838597
Capossela Christopher C,"EVP, Chief Marketing Officer",-1500.0,05/12/2021,S,1500.0,240.0,87703.0,360000.0,4.104762664903139
Capossela Christopher C,"EVP, Chief Marketing Officer",-2414.0,05/13/2021,S,2414.0,244.8846,85289.0,591151.4244,6.931156707195536
Capossela Christopher C,"EVP, Chief Marketing Officer",0.0,,,0.0,0.0,1304.0,0.0,0.0
Capossela Christopher C,"EVP, Chief Marketing Officer",0.0,,,0.0,0.0,1304.0,0.0,0.0
SMITH BRADFORD L,President,-8000.0,05/10/2021,S,8000.0,250.2701,694584.0,2002160.8,2.88253227831335
SMITH BRADFORD L,President,-48323.0,05/07/2021,G,48323.0,0.0,0.0,0.0,0.0
Capossela Christopher C,"EVP, Chief Marketing Officer",-6086.0,05/07/2021,S,6086.0,252.6636,92119.0,1537710.6696,16.69265482256646
Capossela Christopher C,"EVP, Chief Marketing Officer",-3000.0,05/05/2021,G,3000.0,0.0,0.0,0.0,0.0
Capossela Christopher C,"EVP, Chief Marketing Officer",0.0,,,0.0,0.0,1304.0,0.0,0.0
Capossela Christopher C,"EVP, Chief Marketing Officer",0.0,,,0.0,0.0,1304.0,0.0,0.0
Nadella Satya,"Director, Chief Executive Officer",-8049.0,05/04/2021,G,8049.0,0.0,1636812.0,0.0,0.0
Jolla Alice L.,Chief Accounting Officer,-178.0,04/15/2021,F,178.0,255.59,57733.0,45495.020000000004,0.7880245267005006
List Teri,Director,0.0,,,0.0,0.0,3398.0,0.0,0.0
WARRIOR PADMASREE,Director,0.0,,,0.0,0.0,11678.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,1066.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,79.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,13600.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,13600.0,0.0,0.0
PRITZKER PENNY S,Director,0.0,,,0.0,0.0,12000.0,0.0,0.0
PETERSON SANDRA E,Director,0.0,,,0.0,0.0,5400.0,0.0,0.0
Hoffman Reid,Director,0.0,,,0.0,0.0,15805.0,0.0,0.0
Capossela Christopher C,"EVP, Chief Marketing Officer",-2155.0,03/09/2021,G,2155.0,0.0,98205.0,0.0,0.0
Capossela Christopher C,"EVP, Chief Marketing Officer",0.0,,,0.0,0.0,1304.0,0.0,0.0
Capossela Christopher C,"EVP, Chief Marketing Officer",0.0,,,0.0,0.0,1304.0,0.0,0.0
Walmsley Emma N,Director,4300.0,03/10/2021,P,4300.0,236.8,5026.0,1018240.0,202.59450855551134
SMITH BRADFORD L,President,-5917.0,03/01/2021,F,5917.0,232.38,702584.0,1374992.46,1.9570506302449244
Nadella Satya,"Director, Chief Executive Officer",-14868.0,03/01/2021,F,14868.0,232.38,1923555.0,3455025.84,1.796166909706247
Nadella Satya,"Director, Chief Executive Officer",-0.0,03/02/2021,S,0.0,234.1172,1818227.0,0.0,0.0
Nadella Satya,"Director, Chief Executive Officer",-0.0,03/02/2021,S,0.0,235.0381,1684469.0,0.0,0.0
Nadella Satya,"Director, Chief Executive Officer",-0.0,03/02/2021,S,0.0,235.863,1345661.0,0.0,0.0
Nadella Satya,"Director, Chief Executive Officer",-0.0,03/02/2021,S,0.0,236.6967,1504329.0,0.0,0.0
Jolla Alice L.,Chief Accounting Officer,-592.0,03/01/2021,F,592.0,232.38,57935.0,137568.96,2.374539742815224
Hood Amy,"EVP, Chief Financial Officer",-7508.0,03/01/2021,F,7508.0,232.38,477359.0,1744709.04,3.654920175381631
Hogan Kathleen T,"EVP, Human Resources",-3671.0,03/01/2021,F,3671.0,232.38,185393.0,853066.98,4.601398003160853
COURTOIS JEAN PHILIPPE,Executive Vice President,-6006.0,03/01/2021,F,6006.0,232.38,587909.0,1395674.28,2.373963113338969
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,197883.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,59699.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,16400.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,16400.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,16400.0,0.0,0.0
Capossela Christopher C,"EVP, Chief Marketing Officer",-2736.0,03/01/2021,F,2736.0,232.38,102968.0,635791.6799999999,6.174653096107528
Nadella Satya,"Director, Chief Executive Officer",0.0,02/10/2021,A,0.0,0.0,2292573.0,0.0,0.0
Nadella Satya,"Director, Chief Executive Officer",-354150.0,02/10/2021,F,354150.0,243.77,1938423.0,86331145.5,44.53679382673441
WARRIOR PADMASREE,Director,0.0,01/29/2021,A,0.0,0.0,11678.0,0.0,0.0
Walmsley Emma N,Director,0.0,01/29/2021,A,0.0,0.0,791.0,0.0,0.0
Walmsley Emma N,Director,-65.0,01/29/2021,F,65.0,231.96,726.0,15077.4,20.76776859504132
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,1066.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,79.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,13600.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,13600.0,0.0,0.0
STANTON JOHN W,Director,0.0,01/29/2021,A,0.0,0.0,75536.0,0.0,0.0
STANTON JOHN W,Director,0.0,,,0.0,0.0,7243.0,0.0,0.0
SORENSON ARNE M,Director,0.0,01/29/2021,A,0.0,0.0,4773.0,0.0,0.0
SCHARF CHARLES W,Director,0.0,01/29/2021,A,0.0,0.0,41523.0,0.0,0.0
SCHARF CHARLES W,Director,0.0,,,0.0,0.0,525.0,0.0,0.0
PRITZKER PENNY S,Director,0.0,,,0.0,0.0,12000.0,0.0,0.0
PETERSON SANDRA E,Director,0.0,,,0.0,0.0,5400.0,0.0,0.0
List-Stoll Teri,Director,0.0,,,0.0,0.0,3398.0,0.0,0.0
Johnston Hugh F,Director,0.0,01/29/2021,A,0.0,0.0,5480.0,0.0,0.0
Johnston Hugh F,Director,0.0,,,0.0,0.0,0.0,0.0,0.0
Hoffman Reid,Director,0.0,,,0.0,0.0,15905.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,-18358.0,01/28/2021,S,18358.0,239.5969,593915.0,4398519.8902,7.405975417694451
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,197883.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,59699.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,16400.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,16400.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,16400.0,0.0,0.0
Jolla Alice L.,Chief Accounting Officer,-202.0,01/15/2021,F,202.0,213.02,58527.0,43030.04,0.735216908435423
Capossela Christopher C,"EVP, Chief Marketing Officer",-3549.0,12/18/2020,G,3549.0,0.0,105704.0,0.0,0.0
WARRIOR PADMASREE,Director,0.0,,,0.0,0.0,11462.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,1066.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,79.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,13600.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,13600.0,0.0,0.0
PRITZKER PENNY S,Director,0.0,,,0.0,0.0,12000.0,0.0,0.0
PETERSON SANDRA E,Director,0.0,,,0.0,0.0,5400.0,0.0,0.0
List-Stoll Teri,Director,0.0,,,0.0,0.0,3398.0,0.0,0.0
Hoffman Reid,Director,0.0,,,0.0,0.0,15805.0,0.0,0.0
Hogan Kathleen T,"EVP, Human Resources",-30000.0,12/09/2020,S,30000.0,212.4267,189064.0,6372801.0,33.70710976177379
Hoffman Reid,Director,0.0,,,0.0,0.0,0.0,0.0,0.0
WARRIOR PADMASREE,Director,0.0,12/01/2020,A,0.0,0.0,11462.0,0.0,0.0
Walmsley Emma N,Director,0.0,12/01/2020,A,0.0,0.0,645.0,0.0,0.0
Walmsley Emma N,Director,-70.0,12/01/2020,F,70.0,216.21,575.0,15134.7,26.321217391304348
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,1066.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,79.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,13600.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,13600.0,0.0,0.0
STANTON JOHN W,Director,0.0,12/01/2020,A,0.0,0.0,75320.0,0.0,0.0
STANTON JOHN W,Director,0.0,,,0.0,0.0,7243.0,0.0,0.0
SORENSON ARNE M,Director,0.0,12/01/2020,A,0.0,0.0,4557.0,0.0,0.0
SCHARF CHARLES W,Director,0.0,12/01/2020,A,0.0,0.0,41307.0,0.0,0.0
SCHARF CHARLES W,Director,0.0,,,0.0,0.0,525.0,0.0,0.0
PRITZKER PENNY S,Director,0.0,,,0.0,0.0,12000.0,0.0,0.0
PETERSON SANDRA E,Director,0.0,,,0.0,0.0,5400.0,0.0,0.0
List-Stoll Teri,Director,0.0,,,0.0,0.0,3398.0,0.0,0.0
Johnston Hugh F,Director,0.0,12/01/2020,A,0.0,0.0,5264.0,0.0,0.0
Johnston Hugh F,Director,0.0,,,0.0,0.0,0.0,0.0,0.0
